toclevel	level	line	number	index	fromtitle	byteoffset	anchor	revid	date	data-filter	time
1	2	History	1	1	Race_and_intelligence	3286	History	232574861	2008-08-17	2008-08-17	23:13:00Z
1	2	History	1	1	Race_and_intelligence	3286	History	232318075	2008-08-16	2008-08-16	14:41:05Z
1	2	History	1	1	Race_and_intelligence	3286	History	231998950	2008-08-14	2008-08-14	23:29:55Z
1	2	History	1	1	Race_and_intelligence	3275	History	231611018	2008-08-13	2008-08-13	04:36:57Z
1	2	History	1	1	Race_and_intelligence	3275	History	231039694	2008-08-10	2008-08-10	16:14:18Z
1	2	History	1	1	Race_and_intelligence	3275	History	230552613	2008-08-08	2008-08-08	05:21:06Z
1	2	History	1	1	Race_and_intelligence	3119	History	229308821	2008-08-01	2008-08-01	22:26:35Z
1	2	History	1	1	Race_and_intelligence	2705	History	229024403	2008-07-31	2008-07-31	14:43:29Z
1	2	History	1	1	Race_and_intelligence	2705	History	228883320	2008-07-30	2008-07-30	20:53:53Z
1	2	History	1	1	Race_and_intelligence	2705	History	228438536	2008-07-28	2008-07-28	18:16:18Z
1	2	History	1	1	Race_and_intelligence	2690	History	228196715	2008-07-27	2008-07-27	14:48:33Z
1	2	History	1	1	Race_and_intelligence	11014	History	227899886	2008-07-25	2008-07-25	21:16:14Z
1	2	History	1	1	Race_and_intelligence	11028	History	227683641	2008-07-24	2008-07-24	19:18:28Z
1	2	History	1	1	Race_and_intelligence	11028	History	227246146	2008-07-22	2008-07-22	18:04:29Z
1	2	History	1	1	Race_and_intelligence	11222	History	226874742	2008-07-20	2008-07-20	21:31:16Z
1	2	History	1	1	Race_and_intelligence	11225	History	225872163	2008-07-15	2008-07-15	20:11:32Z
1	2	History	1	1	Race_and_intelligence	11225	History	225189657	2008-07-12	2008-07-12	10:47:42Z
1	2	History	1	1	Race_and_intelligence	11225	History	224961301	2008-07-11	2008-07-11	05:25:17Z
1	2	History	1	1	Race_and_intelligence	11225	History	224672555	2008-07-09	2008-07-09	22:20:49Z
1	2	History	1	1	Race_and_intelligence	11225	History	224447906	2008-07-08	2008-07-08	21:51:22Z
1	2	History	1	1	Race_and_intelligence	11225	History	223919464	2008-07-06	2008-07-06	14:41:10Z
1	2	History	1	1	Race_and_intelligence	11225	History	223807971	2008-07-05	2008-07-05	22:28:19Z
1	2	History	1	1	Race_and_intelligence	11225	History	223435050	2008-07-04	2008-07-04	01:50:13Z
1	2	History	1	1	Race_and_intelligence	11225	History	223253240	2008-07-03	2008-07-03	07:22:38Z
1	2	History	1	1	Race_and_intelligence	11225	History	222601686	2008-06-30	2008-06-30	05:33:02Z
1	2	History	1	1	Race_and_intelligence	11225	History	222529430	2008-06-29	2008-06-29	20:55:57Z
1	2	History	1	1	Race_and_intelligence	11225	History	221638743	2008-06-25	2008-06-25	12:10:58Z
1	2	History	1	1	Race_and_intelligence	11225	History	220939415	2008-06-22	2008-06-22	09:05:06Z
1	2	History	1	1	Race_and_intelligence	11225	History	220860032	2008-06-21	2008-06-21	23:25:13Z
1	2	History	1	1	Race_and_intelligence	11225	History	220367475	2008-06-19	2008-06-19	14:51:45Z
1	2	History	1	1	Race_and_intelligence	11225	History	219490158	2008-06-15	2008-06-15	13:58:40Z
1	2	History	1	1	Race_and_intelligence	11229	History	219386434	2008-06-14	2008-06-14	23:59:43Z
1	2	History	1	1	Race_and_intelligence	11229	History	217726220	2008-06-07	2008-06-07	11:11:41Z
1	2	History	1	1	Race_and_intelligence	11106	History	217607237	2008-06-06	2008-06-06	20:10:43Z
1	2	History	1	1	Race_and_intelligence	8931	History	217279659	2008-06-05	2008-06-05	10:45:36Z
1	2	History	1	1	Race_and_intelligence	10742	History	217157215	2008-06-04	2008-06-04	21:11:49Z
1	2	History	1	1	Race_and_intelligence	10742	History	216818087	2008-06-03	2008-06-03	10:57:54Z
1	2	History	1	1	Race_and_intelligence	10756	History	216737011	2008-06-02	2008-06-02	23:56:21Z
1	2	History	1	1	Race_and_intelligence	8973	History	216500091	2008-06-01	2008-06-01	22:51:25Z
1	2	History	1	1	Race_and_intelligence	5468	History	216274042	2008-05-31	2008-05-31	22:26:12Z
1	2	History	1	1	Race_and_intelligence	3429	History	216045851	2008-05-30	2008-05-30	20:56:38Z
1	2	History	1	1	Race_and_intelligence	2920	History	215766425	2008-05-29	2008-05-29	16:46:47Z
1	2	History	1	1	Race_and_intelligence	2920	History	215534337	2008-05-28	2008-05-28	17:02:09Z
1	2	History	1	1	Race_and_intelligence	2874	History	214696704	2008-05-24	2008-05-24	21:09:30Z
1	2	History	1	1	Race_and_intelligence	2874	History	214473109	2008-05-23	2008-05-23	18:48:36Z
1	2	History	1	1	Race_and_intelligence	2462	History	214202696	2008-05-22	2008-05-22	15:10:08Z
1	2	History	1	1	Race_and_intelligence	2462	History	213782750	2008-05-20	2008-05-20	20:27:57Z
1	2	History	1	1	Race_and_intelligence	2462	History	213162535	2008-05-18	2008-05-18	01:58:28Z
1	2	History	1	1	Race_and_intelligence	2462	History	213131875	2008-05-17	2008-05-17	22:48:07Z
1	2	History	1	1	Race_and_intelligence	2462	History	212911628	2008-05-16	2008-05-16	20:53:37Z
1	2	History	1	1	Race_and_intelligence	2462	History	212707536	2008-05-15	2008-05-15	22:18:47Z
1	2	History	1	1	Race_and_intelligence	2462	History	212479815	2008-05-14	2008-05-14	23:41:09Z
1	2	History	1	1	Race_and_intelligence	2462	History	212136782	2008-05-13	2008-05-13	16:16:35Z
1	2	History	1	1	Race_and_intelligence	2462	History	211983020	2008-05-12	2008-05-12	23:06:21Z
1	2	History	1	1	Race_and_intelligence	2462	History	211727572	2008-05-11	2008-05-11	20:52:19Z
1	2	History	1	1	Race_and_intelligence	2462	History	211333852	2008-05-09	2008-05-09	20:48:54Z
1	2	History	1	1	Race_and_intelligence	2462	History	211037121	2008-05-08	2008-05-08	14:44:07Z
1	2	History	1	1	Race_and_intelligence	2462	History	210892926	2008-05-07	2008-05-07	21:32:04Z
1	2	History	1	1	Race_and_intelligence	2462	History	210595342	2008-05-06	2008-05-06	16:20:08Z
1	2	History	1	1	Race_and_intelligence	2462	History	210312329	2008-05-05	2008-05-05	12:42:20Z
1	2	History	1	1	Race_and_intelligence	2462	History	210169992	2008-05-04	2008-05-04	20:16:51Z
1	2	History	1	1	Race_and_intelligence	2462	History	209999973	2008-05-03	2008-05-03	23:41:46Z
1	2	History	1	1	Race_and_intelligence	2462	History	209789238	2008-05-02	2008-05-02	22:11:51Z
1	2	History	1	1	Race_and_intelligence	2462	History	209434832	2008-05-01	2008-05-01	11:28:19Z
1	2	History	1	1	Race_and_intelligence	2462	History	209273306	2008-04-30	2008-04-30	17:52:53Z
1	2	History	1	1	Race_and_intelligence	2458	History	208998112	2008-04-29	2008-04-29	14:15:43Z
1	2	History	1	1	Race_and_intelligence	2458	History	207711609	2008-04-23	2008-04-23	22:09:17Z
1	2	History	1	1	Race_and_intelligence	2287	History	207451590	2008-04-22	2008-04-22	21:10:42Z
1	2	History	1	1	Race_and_intelligence	2287	History	207191029	2008-04-21	2008-04-21	19:53:36Z
1	2	History	1	1	Race_and_intelligence	2274	History	206967368	2008-04-20	2008-04-20	21:39:03Z
1	2	History	1	1	Race_and_intelligence	2274	History	206787659	2008-04-19	2008-04-19	23:47:50Z
1	2	History	1	1	Race_and_intelligence	2274	History	206417093	2008-04-18	2008-04-18	03:32:40Z
1	2	History	1	1	Race_and_intelligence	2274	History	206347585	2008-04-17	2008-04-17	22:04:48Z
1	2	History	1	1	Race_and_intelligence	2274	History	206049107	2008-04-16	2008-04-16	16:38:15Z
1	2	History	1	1	Race_and_intelligence	2274	History	205826533	2008-04-15	2008-04-15	17:19:36Z
1	2	History	1	1	Race_and_intelligence	2274	History	205429319	2008-04-13	2008-04-13	22:43:26Z
1	2	History	1	1	Race_and_intelligence	2274	History	205206307	2008-04-12	2008-04-12	22:05:38Z
1	2	History	1	1	Race_and_intelligence	2274	History	204861844	2008-04-11	2008-04-11	05:29:40Z
1	2	History	1	1	Race_and_intelligence	2274	History	204809156	2008-04-10	2008-04-10	23:42:45Z
1	2	History	1	1	Race_and_intelligence	2274	History	204329671	2008-04-08	2008-04-08	23:20:43Z
1	2	History	1	1	Race_and_intelligence	2267	History	204094322	2008-04-07	2008-04-07	22:56:48Z
1	2	History	1	1	Race_and_intelligence	2282	History	203835942	2008-04-06	2008-04-06	21:15:05Z
1	2	History	1	1	Race_and_intelligence	2282	History	203581091	2008-04-05	2008-04-05	19:43:41Z
1	2	History	1	1	Race_and_intelligence	2282	History	203117510	2008-04-03	2008-04-03	19:55:59Z
1	2	History	1	1	Race_and_intelligence	2280	History	202914064	2008-04-02	2008-04-02	23:01:58Z
1	2	History	1	1	Race_and_intelligence	2280	History	202646515	2008-04-01	2008-04-01	21:42:30Z
1	2	History	1	1	Race_and_intelligence	2280	History	202339219	2008-03-31	2008-03-31	17:37:52Z
1	2	History	1	1	Race_and_intelligence	2280	History	202171853	2008-03-30	2008-03-30	23:35:31Z
1	2	History	1	1	Race_and_intelligence	2295	History	201784148	2008-03-29	2008-03-29	10:21:37Z
1	2	History	1	1	Race_and_intelligence	2295	History	201576277	2008-03-28	2008-03-28	14:05:29Z
1	2	History	1	1	Race_and_intelligence	2295	History	200412321	2008-03-24	2008-03-24	00:01:30Z
1	2	History	1	1	Race_and_intelligence	2295	History	200177063	2008-03-22	2008-03-22	23:19:04Z
1	2	History	1	1	Race_and_intelligence	2280	History	199933140	2008-03-21	2008-03-21	22:27:45Z
1	2	History	1	1	Race_and_intelligence	2280	History	199680415	2008-03-20	2008-03-20	21:20:02Z
1	2	History	1	1	Race_and_intelligence	2264	History	199367644	2008-03-19	2008-03-19	16:12:33Z
1	2	History	1	1	Race_and_intelligence	2241	History	199156356	2008-03-18	2008-03-18	19:41:47Z
1	2	History	1	1	Race_and_intelligence	2159	History	198952594	2008-03-17	2008-03-17	21:37:15Z
1	2	History	1	1	Race_and_intelligence	2190	History	198678583	2008-03-16	2008-03-16	18:47:10Z
1	2	History	1	1	Race_and_intelligence	2190	History	198467776	2008-03-15	2008-03-15	19:43:44Z
1	2	History	1	1	Race_and_intelligence	2190	History	198305415	2008-03-14	2008-03-14	23:34:47Z
1	2	History	1	1	Race_and_intelligence	2190	History	198053500	2008-03-13	2008-03-13	21:34:58Z
1	2	History	1	1	Race_and_intelligence	2151	History	197836762	2008-03-12	2008-03-12	22:56:04Z
1	2	History	1	1	Race_and_intelligence	2151	History	197461170	2008-03-11	2008-03-11	12:52:28Z
1	2	History	1	1	Race_and_intelligence	2151	History	197135492	2008-03-10	2008-03-10	01:42:46Z
1	2	History	1	1	Race_and_intelligence	2120	History	196876425	2008-03-08	2008-03-08	23:04:27Z
1	2	History	1	1	Race_and_intelligence	2120	History	196545492	2008-03-07	2008-03-07	15:28:02Z
1	2	History	1	1	Race_and_intelligence	2120	History	196410426	2008-03-06	2008-03-06	23:51:35Z
1	2	History	1	1	Race_and_intelligence	2120	History	196164413	2008-03-05	2008-03-05	23:58:56Z
1	2	History	1	1	Race_and_intelligence	2120	History	195843682	2008-03-04	2008-03-04	18:06:32Z
1	2	History	1	1	Race_and_intelligence	2120	History	195665451	2008-03-03	2008-03-03	22:50:09Z
1	2	History	1	1	Race_and_intelligence	2120	History	195144235	2008-03-01	2008-03-01	17:18:36Z
1	2	History	1	1	Race_and_intelligence	2211	History	194680537	2008-02-28	2008-02-28	16:34:54Z
1	2	History	1	1	Race_and_intelligence	2211	History	194537303	2008-02-27	2008-02-27	23:51:22Z
1	2	History	1	1	Race_and_intelligence	2211	History	194292404	2008-02-26	2008-02-26	23:47:37Z
1	2	History	1	1	Race_and_intelligence	2211	History	194047912	2008-02-25	2008-02-25	23:37:43Z
1	2	History	1	1	Race_and_intelligence	2211	History	193765666	2008-02-24	2008-02-24	20:30:54Z
1	2	History	1	1	Race_and_intelligence	2334	History	193408414	2008-02-23	2008-02-23	02:23:26Z
1	2	History	1	1	Race_and_intelligence	2334	History	193369824	2008-02-22	2008-02-22	22:41:52Z
1	2	History	1	1	Race_and_intelligence	2361	History	193130169	2008-02-21	2008-02-21	22:04:52Z
1	2	History	1	1	Race_and_intelligence	2618	History	192895774	2008-02-20	2008-02-20	22:01:00Z
1	2	History	1	1	Race_and_intelligence	2618	History	192654016	2008-02-19	2008-02-19	21:51:36Z
1	2	History	1	1	Race_and_intelligence	2618	History	192411071	2008-02-18	2008-02-18	22:21:18Z
1	2	History	1	1	Race_and_intelligence	2631	History	192096761	2008-02-17	2008-02-17	17:39:02Z
1	2	History	1	1	Race_and_intelligence	2631	History	191909198	2008-02-16	2008-02-16	19:45:05Z
1	2	History	1	1	Race_and_intelligence	2692	History	191723438	2008-02-15	2008-02-15	21:20:10Z
1	2	History	1	1	Race_and_intelligence	2691	History	191529113	2008-02-14	2008-02-14	23:32:56Z
1	2	History	1	1	Race_and_intelligence	2434	History	191221560	2008-02-13	2008-02-13	20:19:26Z
1	2	History	1	1	Race_and_intelligence	2440	History	191019257	2008-02-12	2008-02-12	23:43:33Z
1	2	History	1	1	Race_and_intelligence	2320	History	190740653	2008-02-11	2008-02-11	23:27:29Z
1	2	History	1	1	Race_and_intelligence	2320	History	190427210	2008-02-10	2008-02-10	18:26:05Z
1	2	History	1	1	Race_and_intelligence	2320	History	190268318	2008-02-09	2008-02-09	22:58:39Z
1	2	Background information	1	1	Race_and_intelligence	2336	Background_information	190019783	2008-02-08	2008-02-08	19:40:24Z
1	2	Background information	1	1	Race_and_intelligence	2336	Background_information	189768812	2008-02-07	2008-02-07	17:52:40Z
1	2	Background information	1	1	Race_and_intelligence	2336	Background_information	189418510	2008-02-06	2008-02-06	03:08:39Z
1	2	Background information	1	1	Race_and_intelligence	2336	Background_information	189365442	2008-02-05	2008-02-05	22:43:35Z
1	2	Background information	1	1	Race_and_intelligence	2920	Background_information	189128043	2008-02-04	2008-02-04	22:35:52Z
1	2	Background information	1	1	Race_and_intelligence	2324	Background_information	188889520	2008-02-03	2008-02-03	21:46:50Z
1	2	Background information	1	1	Race_and_intelligence	2324	Background_information	188620750	2008-02-02	2008-02-02	16:51:31Z
1	2	Background information	1	1	Race_and_intelligence	2324	Background_information	188487502	2008-02-01	2008-02-01	23:31:11Z
1	2	Background information	1	1	Race_and_intelligence	2334	Background_information	183616113	2008-01-11	2008-01-11	12:50:11Z
1	2	Background information	1	1	Race_and_intelligence	2303	Background_information	183491992	2008-01-10	2008-01-10	22:03:23Z
1	2	Background information	1	1	Race_and_intelligence	2303	Background_information	183282882	2008-01-09	2008-01-09	23:41:09Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	182957186	2008-01-08	2008-01-08	15:04:48Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	182668492	2008-01-07	2008-01-07	03:57:35Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	182517986	2008-01-06	2008-01-06	12:51:31Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	181933645	2008-01-03	2008-01-03	19:36:04Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	181415164	2008-01-01	2008-01-01	18:07:19Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	180929104	2007-12-30	2007-12-30	05:15:56Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	180494894	2007-12-27	2007-12-27	21:43:16Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	180274504	2007-12-26	2007-12-26	17:21:20Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	180138922	2007-12-25	2007-12-25	19:27:59Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	180025985	2007-12-24	2007-12-24	22:21:38Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	179847231	2007-12-23	2007-12-23	22:05:19Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	179367465	2007-12-21	2007-12-21	10:22:35Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	179135752	2007-12-20	2007-12-20	06:31:34Z
1	2	Background information	1	1	Race_and_intelligence	2350	Background_information	178817057	2007-12-18	2007-12-18	22:32:30Z
1	2	Background information	1	1	Race_and_intelligence	2346	Background_information	178597525	2007-12-17	2007-12-17	22:56:46Z
1	2	Background information	1	1	Race_and_intelligence	2166	Background_information	178210602	2007-12-16	2007-12-16	02:20:17Z
1	2	Background information	1	1	Race_and_intelligence	2147	Background_information	171548132	2007-11-14	2007-11-14	23:46:31Z
1	2	Background information	1	1	Race_and_intelligence	2147	Background_information	171014042	2007-11-12	2007-11-12	19:09:37Z
1	2	Background information	1	1	Race_and_intelligence	2147	Background_information	170409955	2007-11-09	2007-11-09	21:09:58Z
1	2	Background information	1	1	Race_and_intelligence	2147	Background_information	169614836	2007-11-06	2007-11-06	15:47:04Z
1	2	Background information	1	1	Race_and_intelligence	2147	Background_information	168955718	2007-11-03	2007-11-03	15:32:25Z
1	2	Background information	1	1	Race_and_intelligence	2132	Background_information	168806163	2007-11-02	2007-11-02	20:53:48Z
1	2	Background information	1	1	Race_and_intelligence	2124	Background_information	168621412	2007-11-01	2007-11-01	23:57:11Z
1	2	Background information	1	1	Race_and_intelligence	2151	Background_information	168244859	2007-10-31	2007-10-31	05:03:35Z
1	2	Background information	1	1	Race_and_intelligence	2151	Background_information	168185711	2007-10-30	2007-10-30	22:58:18Z
1	2	Background information	1	1	Race_and_intelligence	2151	Background_information	167967958	2007-10-29	2007-10-29	23:59:42Z
1	2	Background information	1	1	Race_and_intelligence	2151	Background_information	167467515	2007-10-27	2007-10-27	18:05:20Z
1	2	Background information	1	1	Race_and_intelligence	2151	Background_information	167321870	2007-10-26	2007-10-26	23:54:36Z
1	2	Background information	1	1	Race_and_intelligence	2133	Background_information	167100209	2007-10-25	2007-10-25	23:42:09Z
1	2	Background information	1	1	Race_and_intelligence	2133	Background_information	166815658	2007-10-24	2007-10-24	19:49:07Z
1	2	Background information	1	1	Race_and_intelligence	2122	Background_information	166637311	2007-10-23	2007-10-23	23:54:31Z
1	2	Background information	1	1	Race_and_intelligence	2122	Background_information	166081116	2007-10-21	2007-10-21	17:05:24Z
1	2	Background information	1	1	Race_and_intelligence	2122	Background_information	165944115	2007-10-20	2007-10-20	23:43:33Z
1	2	Background information	1	1	Race_and_intelligence	2122	Background_information	165681036	2007-10-19	2007-10-19	18:38:13Z
1	2	Background information	1	1	Race_and_intelligence	2122	Background_information	165521641	2007-10-18	2007-10-18	23:43:38Z
1	2	Background information	1	1	Race_and_intelligence	2122	Background_information	165281094	2007-10-17	2007-10-17	22:21:28Z
1	2	Background information	1	1	Race_and_intelligence	2122	Background_information	165067519	2007-10-16	2007-10-16	23:28:37Z
1	2	Background information	1	1	Race_and_intelligence	2122	Background_information	164663083	2007-10-15	2007-10-15	06:33:51Z
1	2	Background information	1	1	Race_and_intelligence	2122	Background_information	164163830	2007-10-12	2007-10-12	23:52:31Z
1	2	Background information	1	1	Race_and_intelligence	2620	Background_information	163787534	2007-10-11	2007-10-11	12:01:32Z
1	2	Background information	1	1	Race_and_intelligence	2620	Background_information	163659603	2007-10-10	2007-10-10	21:27:32Z
1	2	Background information	1	1	Race_and_intelligence	2620	Background_information	163330754	2007-10-09	2007-10-09	14:15:46Z
1	2	Background information	1	1	Race_and_intelligence	1708	Background_information	162753288	2007-10-06	2007-10-06	22:56:26Z
1	2	Background information	1	1	Race_and_intelligence	1708	Background_information	162276597	2007-10-04	2007-10-04	17:06:25Z
1	2	Background information	1	1	Race_and_intelligence	1708	Background_information	162050987	2007-10-03	2007-10-03	17:18:13Z
1	2	Background information	1	1	Race_and_intelligence	1709	Background_information	161109288	2007-09-29	2007-09-29	13:03:31Z
1	2	Background information	1	1	Race_and_intelligence	1709	Background_information	160970688	2007-09-28	2007-09-28	19:09:29Z
1	2	Background information	1	1	Race_and_intelligence	1708	Background_information	160807529	2007-09-27	2007-09-27	23:55:03Z
1	2	Background information	1	1	Race_and_intelligence	2876	Background_information	160580051	2007-09-26	2007-09-26	23:30:33Z
1	2	Background information	1	1	Race_and_intelligence	2916	Background_information	153811012	2007-08-26	2007-08-26	20:52:46Z
1	2	Background information	1	1	Race_and_intelligence	2868	Background_information	153564107	2007-08-25	2007-08-25	15:25:16Z
1	2	Background information	1	1	Race_and_intelligence	2412	Background_information	153439575	2007-08-24	2007-08-24	22:33:36Z
1	2	Background information	1	1	Race_and_intelligence	2298	Background_information	153172918	2007-08-23	2007-08-23	16:38:09Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	153009023	2007-08-22	2007-08-22	21:35:55Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	152647657	2007-08-21	2007-08-21	07:28:32Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	152385307	2007-08-20	2007-08-20	03:27:00Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	152050571	2007-08-18	2007-08-18	15:10:36Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	151733090	2007-08-17	2007-08-17	02:03:23Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	151699997	2007-08-16	2007-08-16	22:47:50Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	151219864	2007-08-14	2007-08-14	18:29:07Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	150996580	2007-08-13	2007-08-13	17:54:54Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	150760213	2007-08-12	2007-08-12	13:03:16Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	150656181	2007-08-11	2007-08-11	22:16:04Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	150496830	2007-08-10	2007-08-10	23:38:21Z
1	2	Background information	1	1	Race_and_intelligence	2380	Background_information	150269058	2007-08-09	2007-08-09	22:18:30Z
1	2	Background information	1	1	Race_and_intelligence	3307	Background_information	150042219	2007-08-08	2007-08-08	20:20:50Z
1	2	Background information	1	1	Race_and_intelligence	2279	Background_information	149866987	2007-08-07	2007-08-07	23:59:23Z
1	2	Background information	1	1	Race_and_intelligence	2273	Background_information	149488362	2007-08-06	2007-08-06	06:16:13Z
1	2	Background information	1	1	Race_and_intelligence	2273	Background_information	149139010	2007-08-04	2007-08-04	13:25:18Z
1	2	Background information	1	1	Race_and_intelligence	1365	Background_information	149001848	2007-08-03	2007-08-03	20:36:23Z
1	2	Background information	1	1	Race_and_intelligence	1365	Background_information	148751270	2007-08-02	2007-08-02	16:59:57Z
1	2	Background information	1	1	Race_and_intelligence	1365	Background_information	148581854	2007-08-01	2007-08-01	21:33:22Z
1	2	Background information	1	1	Race_and_intelligence	1398	Background_information	148359377	2007-07-31	2007-07-31	21:19:00Z
1	2	Background information	1	1	Race_and_intelligence	1386	Background_information	147909008	2007-07-29	2007-07-29	19:56:59Z
1	2	Background information	1	1	Race_and_intelligence	1386	Background_information	147735163	2007-07-28	2007-07-28	22:10:19Z
1	2	Background information	1	1	Race_and_intelligence	1386	Background_information	147553227	2007-07-27	2007-07-27	22:54:33Z
1	2	Background information	1	1	Race_and_intelligence	1183	Background_information	147183591	2007-07-26	2007-07-26	08:24:11Z
1	2	Background information	1	1	Race_and_intelligence	1183	Background_information	146864970	2007-07-24	2007-07-24	22:53:21Z
1	2	Background information	1	1	Race_and_intelligence	1183	Background_information	146482651	2007-07-23	2007-07-23	07:55:45Z
1	2	Background information	1	1	Race_and_intelligence	1183	Background_information	146394483	2007-07-22	2007-07-22	21:46:51Z
1	2	Background information	1	1	Race_and_intelligence	2615	Background_information	145975117	2007-07-20	2007-07-20	18:58:27Z
1	2	Background information	1	1	Race_and_intelligence	1633	Background_information	145716882	2007-07-19	2007-07-19	17:18:56Z
1	2	Background information	1	1	Race_and_intelligence	1014	Background_information	145548110	2007-07-18	2007-07-18	23:37:11Z
1	2	Background information	1	1	Race_and_intelligence	1014	Background_information	145318411	2007-07-17	2007-07-17	22:46:53Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	144943559	2007-07-16	2007-07-16	05:57:11Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	144827323	2007-07-15	2007-07-15	17:46:28Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	144659716	2007-07-14	2007-07-14	20:24:26Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	144482780	2007-07-13	2007-07-13	21:23:32Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	144245134	2007-07-12	2007-07-12	19:43:09Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	143988480	2007-07-11	2007-07-11	16:17:16Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	143845582	2007-07-10	2007-07-10	23:09:27Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	143410171	2007-07-09	2007-07-09	02:04:55Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	143362858	2007-07-08	2007-07-08	21:07:27Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	143129692	2007-07-07	2007-07-07	17:47:27Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	142941096	2007-07-06	2007-07-06	18:17:18Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	142650433	2007-07-05	2007-07-05	12:19:07Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	142554055	2007-07-04	2007-07-04	23:03:49Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	142253063	2007-07-03	2007-07-03	14:52:49Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	142084809	2007-07-02	2007-07-02	20:32:46Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	141865395	2007-07-01	2007-07-01	20:23:57Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	141653756	2007-06-30	2007-06-30	19:15:16Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	141485712	2007-06-29	2007-06-29	22:16:44Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	141216780	2007-06-28	2007-06-28	18:13:33Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	140647866	2007-06-26	2007-06-26	01:32:37Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	140533038	2007-06-25	2007-06-25	15:03:52Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	139816208	2007-06-22	2007-06-22	03:26:23Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	139777274	2007-06-21	2007-06-21	23:08:25Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	138907859	2007-06-18	2007-06-18	04:16:18Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	137368817	2007-06-11	2007-06-11	02:15:41Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	137346087	2007-06-10	2007-06-10	23:53:09Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	137132255	2007-06-09	2007-06-09	22:45:52Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	136831162	2007-06-08	2007-06-08	14:02:08Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	136007544	2007-06-05	2007-06-05	07:56:09Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	134471557	2007-05-30	2007-05-30	02:19:21Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	133604047	2007-05-26	2007-05-26	08:48:42Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	132598137	2007-05-22	2007-05-22	03:16:24Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	132430050	2007-05-21	2007-05-21	13:03:27Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	131866998	2007-05-18	2007-05-18	21:16:10Z
1	2	Background information	1	1	Race_and_intelligence	813	Background_information	130901183	2007-05-14	2007-05-14	22:53:49Z
